Date,AAPL,GOOGL,JNJ,JPM,MA,MSFT,TSLA,V,WMT,XOM
2020-04-03,58.277217864990234,54.1547966003418,112.79446411132812,71.42022705078125,228.36268615722656,145.80831909179688,32.000667572021484,145.15634155273438,36.61602020263672,29.701799392700195
2020-04-06,63.361167907714844,58.6395378112793,117.49388122558594,76.01730346679688,256.21563720703125,156.6517791748047,34.41600036621094,161.97093200683594,38.63560104370117,30.6562557220459
2020-04-07,62.62730026245117,58.608306884765625,115.57709503173828,77.01998138427734,249.60643005371094,154.96463012695312,36.36333465576172,161.158447265625,37.38523483276367,31.239543914794922
2020-04-08,64.23021697998047,59.81956481933594,120.4362564086914,80.1300048828125,261.4461364746094,156.51910400390625,36.589332580566406,167.22853088378906,37.339271545410156,33.21662139892578
2020-04-09,64.69373321533203,59.798255920410156,118.72969055175781,87.31876373291016,259.9504089355469,156.52853393554688,38.20000076293945,166.03363037109375,37.32701110839844,32.671226501464844
2020-04-13,65.9635238647461,59.988563537597656,117.50228118896484,83.43547058105469,254.10301208496094,156.87925720214844,43.39666748046875,161.54074096679688,38.399627685546875,32.390953063964844
2020-04-14,69.29486846923828,62.70547866821289,122.76496887207031,81.14968872070312,261.2239990234375,164.6421661376953,47.32600021362305,166.922607421875,39.53352737426758,32.14097213745117
2020-04-15,68.66239929199219,62.31246566772461,124.13530731201172,77.14743041992188,248.12046813964844,162.91709899902344,48.65533447265625,158.64431762695312,39.459983825683594,30.663835525512695
2020-04-16,69.2079849243164,62.318904876708984,125.82502746582031,74.20732879638672,238.10452270507812,167.8080291748047,49.680667877197266,155.26039123535156,40.55404281616211,29.65635871887207
2020-04-17,68.26890563964844,63.38792419433594,127.80061340332031,80.87776947021484,250.85122680664062,169.28665161132812,50.259334564208984,162.0665283203125,40.48969268798828,32.73939895629883
2020-04-20,66.85186767578125,62.50326919555664,127.50640106201172,77.92920684814453,242.9002227783203,165.93125915527344,49.75733184814453,156.9810333251953,39.79402160644531,31.194087982177734
2020-04-21,64.78545379638672,60.0753059387207,125.83345794677734,75.66891479492188,236.74400329589844,159.06884765625,45.781333923339844,153.45370483398438,39.5978889465332,31.02743911743164
2020-04-22,66.65151977539062,62.36747741699219,128.61610412597656,75.9153060913086,247.8985137939453,164.4716033935547,48.807334899902344,159.24658203125,40.327274322509766,31.91372299194336
2020-04-23,66.39320373535156,62.9998664855957,130.73463439941406,75.95780944824219,246.8853302001953,162.48104858398438,47.04199981689453,159.04586791992188,39.38949966430664,32.91362762451172
2020-04-24,68.30996704101562,63.26898193359375,130.18817138671875,77.07946014404297,249.68365478515625,165.4478302001953,48.34333419799805,159.9444122314453,39.66838455200195,33.125728607177734
